2.066850659306961047e-01,1.128488193805581158e-01,4.280895430849432914e-01,2.523765716038025020e-01,3.066544004906470652e-34,3.066544004906470652e-34,3.066544004906470652e-34,3.066544004906470652e-34
9.976643309976643281e-02,1.588254921588254931e-01,3.703703703703703498e-01,3.710377043710377243e-01,3.336670003336670422e-34,3.336670003336670422e-34,3.336670003336670422e-34,3.336670003336670422e-34
1.751006325474410708e-01,1.240655549166187477e-01,3.897354801610120600e-01,3.054916618746406076e-01,7.188039102932720307e-04,1.581368602645198381e-03,2.156411730879815875e-03,1.150086256469235206e-03
1.627871595922714132e-01,1.962574167047010376e-01,2.645671687205233269e-01,3.763882549825041668e-01,1.521375323292256320e-34,1.521375323292256320e-34,1.521375323292256320e-34,1.521375323292256320e-34
2.003044627834308224e-35,2.003044627834308224e-35,2.003044627834308224e-35,1.001522313917154123e-04,2.776019549715567636e-01,1.825574873808188392e-01,3.368920759554522859e-01,2.028483294607803800e-01
2.025890885516906282e-35,2.025890885516906282e-35,2.025890885516906282e-35,1.823301796965215492e-04,1.422377990721419849e-01,2.744271793521200764e-01,3.263507627479184103e-01,2.568019286481230123e-01
1.817223645714078119e-35,1.817223645714078119e-35,1.817223645714078119e-35,1.272056551999854658e-04,2.388740482291155653e-01,1.889185702084355545e-01,3.278271456868196987e-01,2.442530302204292403e-01
1.856458619537370783e-35,1.856458619537370783e-35,1.856458619537370783e-35,3.341625515167267004e-04,2.950655329892696854e-01,3.024913674674191699e-01,7.509375116028663144e-02,3.270151858315077931e-01
